symbol,status,is_active,base_coin,quote_coin,settle_coin,display_name_en,maker_fee_rate,maker_fee_pct,taker_fee_rate,taker_fee_pct,is_zero_fee,min_contracts,contract_size,min_underlying_qty,min_notional_usdt,min_margin_usdt,max_contracts,max_underlying_qty,vol_unit_step,vol_precision_scale,tick_size,price_precision_scale,amount_precision_scale,start_date_utc,start_date_ist,start_timestamp_ms,age_days,age_readable,max_leverage,min_leverage,maintenance_margin_rate,maintenance_margin_pct,initial_margin_rate,initial_margin_pct,current_price,fair_price,index_price,funding_rate,funding_rate_pct,price_change_24h_pct,high_24h,low_24h,volume_24h_contracts,turnover_24h_usdt,open_interest_contracts,open_interest_usdt,is_hot,is_new,api_allowed,tags_concept_plate,oracle_sources,depth_step_aggregations
AVAAI_USDT,ACTIVE,True,AVAAI,USDT,USDT,AVAAIUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.09657,0.003863,179160.0,1791600.0,1.0,0,1e-06,6,2,2025-01-02 15:07:43 UTC,2025-01-02 20:37:43 IST,1735830463000,623,1y 258d,25,1,0.02,2.00%,0.04,4.00%,0.009657,0.009654,0.009646,0.000231,0.0231%,-0.41%,0.009723,0.00929,2035748.0,194073.71444,4631819.0,447294.76,False,False,True,common_section_aiagent,BINANCE_FUTURE; LBANK; GATEIO; MEXC; KUCOIN,0.000001; 0.00001; 0.0001; 0.001
POPCAT_USDT,ACTIVE,True,POPCAT,USDT,USDT,POPCATUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.4535,0.00907,60840.0,608400.0,1.0,0,1e-05,5,2,2024-04-25 04:40:10 UTC,2024-04-25 10:10:10 IST,1714020010000,875,2y 145d,50,1,0.01,1.00%,0.02,2.00%,0.04535,0.04533,0.04531,5e-05,0.0050%,-0.65%,0.04588,0.04307,425928.0,191695.9299,1285780.0,583101.23,False,False,True,common_section_meme; common_section_solana,BYBIT; BINANCE_FUTURE; MEXC; GATEIO; KUCOIN,0.00001; 0.0001; 0.001; 0.01
ZCAT_USDT,ACTIVE,True,ZCAT,USDT,USDT,ZCAT USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,1.6037,0.064148,350.0,3500.0,1.0,0,1e-05,5,2,2026-09-07 09:39:06 UTC,2026-09-07 15:09:06 IST,1788773946000,10,10d,25,1,0.02,2.00%,0.04,4.00%,0.16037,0.15981,0.15903,0.000124,0.0124%,11.17%,0.17317,0.09785,139555.0,187545.316,107893.0,173028.0,False,False,True,common_section_meme; common_section_solana,MEXC; LBANK; MEXC_FUTURE,0.00001; 0.0001; 0.001; 0.01
MUSEBOOK_USDT,ACTIVE,True,MUSEBOOK,USDT,USDT,MUSEBOOK USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10000.0,10000.0,1.1972,0.047888,460.0,4600000.0,1.0,0,1e-08,8,2,2026-09-16 15:04:11 UTC,2026-09-16 20:34:11 IST,1789571051000,1,1d,25,1,0.02,2.00%,0.04,4.00%,0.00011972,0.0001196,0.00011828,0.000127,0.0127%,-10.69%,0.00019786,3.053e-05,141653.0,163513.2644,68498.0,82005.81,False,True,True,kcex-trade-zone-contract-new; common_section_meme; common_section_robinhood,MEXC; LBANK; MEXC_FUTURE,0.00000001; 0.0000001; 0.000001; 0.00001
MELANIA_USDT,ACTIVE,True,MELANIA,USDT,USDT,MELANIA USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,0.1,0.1,0.009663,0.000129,3620400.0,362040.0,1.0,0,1e-05,5,2,2025-01-20 01:34:45 UTC,2025-01-20 07:04:45 IST,1737336885000,605,1y 240d,75,1,0.01,1.00%,0.0133,1.33%,0.09663,0.09663,0.09653,5e-05,0.0050%,-0.12%,0.09827,0.09445,16435407.0,158845.78328,1203422.0,11628.67,False,False,True,common_section_meme; common_section_solana; common_section_celebritymemezone,BINANCE_FUTURE; MEXC; GATEIO; HUOBI; KUCOIN,0.00001; 0.0001; 0.001; 0.01
COW_USDT,ACTIVE,True,COW,USDT,USDT,COWUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,1.334,0.02668,109060.0,1090600.0,1.0,0,0.0001,4,2,2024-11-06 08:06:28 UTC,2024-11-06 13:36:28 IST,1730880388000,680,1y 315d,50,1,0.01,1.00%,0.02,2.00%,0.1334,0.1335,0.1335,5e-05,0.0050%,-0.29%,0.1345,0.1271,107535.0,141381.038,115692.0,154333.13,False,False,True,,BINANCE; GATEIO; MEXC; BITGET,0.0001; 0.001; 0.01; 0.1
ASTEROID_USDT,ACTIVE,True,ASTEROID,USDT,USDT,ASTEROID USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10000.0,10000.0,0.1534,0.006136,1420.0,14200000.0,1.0,0,1e-08,8,2,2026-04-17 14:30:10 UTC,2026-04-17 20:00:10 IST,1776436210000,153,5m 3d,25,1,0.02,2.00%,0.04,4.00%,1.534e-05,1.531e-05,1.514e-05,0.0002,0.0200%,2.88%,1.589e-05,1.459e-05,893972.0,134998.6521,443447.0,68024.77,False,False,True,common_section_meme,MEXC_FUTURE; MEXC,0.00000001; 0.0000001; 0.000001; 0.00001
CAT_USDT,ACTIVE,True,CAT,USDT,USDT,CATUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,100000.0,100000.0,0.199,0.00796,93900.0,9390000000.0,1.0,0,1e-09,9,2,2024-08-23 03:12:49 UTC,2024-08-23 08:42:49 IST,1724382769000,755,2y 25d,25,1,0.0067,0.67%,0.04,4.00%,1.99e-06,1.991e-06,1.995e-06,5e-05,0.0050%,-0.35%,2.015e-06,1.912e-06,635386.0,125684.1541,2660760.0,529491.24,False,False,True,common_section_meme,OKX; MEXC; BYBIT,0.000000001; 0.00000001; 0.0000001; 0.000001
TAMA_USDT,ACTIVE,True,TAMA,USDT,USDT,TAMA USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,1.345,0.0538,2410.0,241000.0,1.0,0,1e-05,5,2,2026-01-09 03:32:33 UTC,2026-01-09 09:02:33 IST,1767929553000,251,8m 11d,25,1,0.02,2.00%,0.04,4.00%,0.01345,0.01344,0.01342,0.000103,0.0103%,-0.66%,0.01411,0.01285,92918.0,124134.873,220417.0,296460.86,False,False,True,common_section_meme; common_section_bscchinesememe,BINANCE_FUTURE; GATEIO; MEXC,0.00001; 0.0001; 0.001; 0.01
BIANRENSHENG_USDT,ACTIVE,True,BIANRENSHENG,USDT,USDT,BIANRENSHENG USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,4.752,0.19008,450.0,4500.0,1.0,0,0.0001,4,2,2025-10-08 08:05:18 UTC,2025-10-08 13:35:18 IST,1759910718000,344,11m 14d,25,1,0.02,2.00%,0.04,4.00%,0.4752,0.4753,0.4754,5e-05,0.0050%,0.12%,0.4789,0.4699,25888.0,122664.186,73358.0,348597.22,False,False,True,common_section_meme; common_section_bscchinesememe,BINANCE; BINANCE_FUTURE; MEXC; KUCOIN,0.0001; 0.001; 0.01; 0.1
TAG_USDT,ACTIVE,True,TAG,USDT,USDT,TAG USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10000.0,10000.0,7.068,0.28272,2310.0,23100000.0,1.0,0,1e-07,7,2,2025-06-09 03:12:02 UTC,2025-06-09 08:42:02 IST,1749438722000,465,1y 100d,25,1,0.01,1.00%,0.04,4.00%,0.0007068,0.0007062,0.0007055,5e-05,0.0050%,0.32%,0.000733,0.000689,16380.0,116501.052,19324.0,136582.03,False,False,True,common_section_meme,BINANCE_FUTURE; MEXC; GATEIO; BITGET,0.0000001; 0.000001; 0.00001; 0.0001
TROLL_USDT,ACTIVE,True,TROLL,USDT,USDT,TROLL USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,4.439,0.17756,60.0,6000.0,1.0,0,1e-05,5,2,2025-04-23 10:28:33 UTC,2025-04-23 15:58:33 IST,1745404113000,512,1y 147d,25,1,0.02,2.00%,0.04,4.00%,0.04439,0.04439,0.04426,0.0002,0.0200%,1.07%,0.04493,0.04164,25363.0,109061.062,44061.0,195586.78,False,False,True,common_section_meme; common_section_solana,MEXC; LBANK; MEXC_FUTURE,0.00001; 0.0001; 0.001; 0.01
NPC_USDT,ACTIVE,True,NPC,USDT,USDT,NPCUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,2.1843,0.087372,150.0,15000.0,1.0,0,1e-06,6,2,2024-08-07 05:23:43 UTC,2024-08-07 10:53:43 IST,1723008223000,771,2y 41d,25,1,0.02,2.00%,0.04,4.00%,0.021843,0.021866,0.021895,-0.000139,-0.0139%,5.55%,0.022689,0.020171,51004.0,107382.5465,122919.0,268491.97,False,False,True,common_section_meme,GATEIO; MEXC; KUCOIN; BITGET,0.000001; 0.00001; 0.0001; 0.001
ACT_USDT,ACTIVE,True,ACT,USDT,USDT,ACTUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.0963,0.003852,180360.0,1803600.0,1.0,0,1e-06,6,2,2024-11-11 08:00:10 UTC,2024-11-11 13:30:10 IST,1731312010000,675,1y 310d,25,1,0.0067,0.67%,0.04,4.00%,0.00963,0.009622,0.009622,5e-05,0.0050%,0.04%,0.009705,0.009056,1114433.0,105358.94733,4972432.0,478845.2,False,False,True,common_section_meme; common_section_ai; common_section_solana,BINANCE; GATEIO; OKX; BITGET; MEXC,0.000001; 0.00001; 0.0001; 0.001
CLANKER_USDT,ACTIVE,True,CLANKER,USDT,USDT,CLANKERUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,0.1,0.1,1.127,0.04508,12190.0,1219.0,1.0,0,0.01,2,2,2024-12-04 02:21:32 UTC,2024-12-04 07:51:32 IST,1733278892000,652,1y 287d,25,1,0.02,2.00%,0.04,4.00%,11.27,11.25,11.24,5e-05,0.0050%,0.35%,11.37,10.47,94165.0,103632.192,134737.0,151848.6,False,False,True,common_section_aiagent; common_section_base,BINANCE_FUTURE; GATEIO; MEXC; BITGET; KUCOIN,0.01; 0.1; 1; 10
GOAT_USDT,ACTIVE,True,GOAT,USDT,USDT,GOATUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.1553,0.006212,111040.0,1110400.0,1.0,0,1e-05,5,2,2024-10-19 02:51:31 UTC,2024-10-19 08:21:31 IST,1729306291000,698,1y 333d,25,1,0.0067,0.67%,0.04,4.00%,0.01553,0.01553,0.01553,5e-05,0.0050%,-0.32%,0.01592,0.01478,660848.0,101801.1279,9669019.0,1501598.65,False,False,True,common_section_meme; common_section_solana; common_section_ai,BINANCE_FUTURE; GATEIO; MEXC; OKX; BYBIT,0.00001; 0.0001; 0.001; 0.01
PIPEDOG_USDT,ACTIVE,True,PIPEDOG,USDT,USDT,PIPEDOG USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,1000.0,1000.0,2.524,0.10096,130.0,130000.0,1.0,0,1e-06,6,2,2026-07-29 07:04:45 UTC,2026-07-29 12:34:45 IST,1785308685000,50,1m 20d,25,1,0.02,2.00%,0.04,4.00%,0.002524,0.002522,0.002513,0.0002,0.0200%,-0.27%,0.002578,0.002344,40825.0,101052.645,32718.0,82580.23,False,False,True,common_section_meme; common_section_robinhood,LBANK; MEXC; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
FLORKBSC_USDT,ACTIVE,True,FLORKBSC,USDT,USDT,FLORKBSC USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.715,0.0286,460.0,46000.0,1.0,0,1e-05,5,2,2026-09-03 11:38:07 UTC,2026-09-03 17:08:07 IST,1788435487000,14,14d,25,1,0.02,2.00%,0.04,4.00%,0.00715,0.00714,0.0071,0.0002,0.0200%,-5.42%,0.00956,0.00497,122664.0,89877.171,21979.0,15714.99,False,False,True,common_section_meme,MEXC; MEXC_FUTURE,0.00001; 0.0001; 0.001; 0.01
BANANAS31_USDT,ACTIVE,True,BANANAS31,USDT,USDT,BANANAS31 USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,1000.0,1000.0,7.376,0.29504,1920.0,1920000.0,1.0,0,1e-06,6,2,2025-03-20 09:37:45 UTC,2025-03-20 15:07:45 IST,1742463465000,546,1y 181d,25,1,0.0067,0.67%,0.04,4.00%,0.007376,0.007377,0.007383,5e-05,0.0050%,0.43%,0.007439,0.007048,11848.0,86311.057,135.0,995.76,False,False,True,common_section_meme; common_section_ai,BINANCE; MEXC; GATEIO; BITGET,0.000001; 0.00001; 0.0001; 0.001
MOG_USDT,ACTIVE,True,MOG,USDT,USDT,MOGUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,1000000.0,1000000.0,0.0986,0.001972,228270.0,228270000000.0,1.0,0,1e-10,10,2,2024-12-08 03:46:41 UTC,2024-12-08 09:16:41 IST,1733629601000,648,1y 283d,50,1,0.015,1.50%,0.02,2.00%,9.86e-08,9.85e-08,9.85e-08,5e-05,0.0050%,-0.20%,1.001e-07,9.36e-08,864780.0,84644.8892,5410628.0,533487.92,False,False,True,common_section_meme,MEXC; GATEIO; BITGET; KUCOIN; BYBIT,0.0000000001; 0.000000001; 0.00000001; 0.0000001
MEME_USDT,ACTIVE,True,MEME,USDT,USDT,MEMEUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.0525,0.00105,538020.0,53802000.0,1.0,0,1e-07,7,2,2024-03-15 10:17:41 UTC,2024-03-15 15:47:41 IST,1710497861000,916,2y 186d,50,1,0.005,0.50%,0.02,2.00%,0.000525,0.0005249,0.0005249,5e-05,0.0050%,0.32%,0.0005274,0.0004968,1629474.0,84232.71048,2028595.0,106501.24,False,False,True,common_section_meme,BINANCE; MEXC; OKX; BYBIT,0.0000001; 0.000001; 0.00001; 0.0001
MEMEROBINHOOD_USDT,ACTIVE,True,MEMEROBINHOOD,USDT,USDT,MEMEROBINHOOD USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.4249,0.016996,650.0,6500.0,1.0,0,1e-05,5,2,2026-09-04 09:18:30 UTC,2026-09-04 14:48:30 IST,1788513510000,13,13d,25,1,0.02,2.00%,0.04,4.00%,0.04249,0.04249,0.04239,0.0002,0.0200%,3.53%,0.04782,0.02719,219130.0,82179.7906,560483.0,238149.23,False,False,True,common_section_meme; common_section_robinhood,MEXC_FUTURE; MEXC,0.00001; 0.0001; 0.001; 0.01
BROCCOLIF3B_USDT,ACTIVE,True,BROCCOLIF3B,USDT,USDT,BROCCOLIF3B USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.6235,0.02494,8040.0,804000.0,1.0,0,1e-06,6,2,2025-02-19 14:49:24 UTC,2025-02-19 20:19:24 IST,1739976564000,575,1y 210d,25,1,0.02,2.00%,0.04,4.00%,0.006235,0.006237,0.006237,0.00052,0.0520%,-0.19%,0.006354,0.005913,116339.0,71209.4321,1063599.0,663153.98,False,False,True,common_section_meme,BINANCE_FUTURE; MEXC,0.000001; 0.00001; 0.0001; 0.001
ROBIN_USDT,ACTIVE,True,ROBIN,USDT,USDT,ROBIN USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.4626,0.018504,1060.0,106000.0,1.0,0,1e-06,6,2,2026-09-07 02:53:02 UTC,2026-09-07 08:23:02 IST,1788749582000,10,10d,25,1,0.02,2.00%,0.04,4.00%,0.004626,0.004625,0.004637,-0.000136,-0.0136%,-9.98%,0.006021,0.002138,166861.0,69330.2909,146053.0,67564.12,False,False,True,common_section_meme; common_section_robinhood,MEXC; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
CATECOIN_USDT,ACTIVE,True,CATECOIN,USDT,USDT,CATECOIN USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,7.3111,0.292444,40.0,4000.0,1.0,0,1e-06,6,2,2026-07-27 09:52:08 UTC,2026-07-27 15:22:08 IST,1785145928000,52,1m 22d,25,1,0.02,2.00%,0.04,4.00%,0.073111,0.073111,0.072055,0.000133,0.0133%,6.34%,0.082988,0.06541,9255.0,68864.0317,122919.0,898673.1,False,False,True,common_section_meme; common_section_solana,MEXC; LBANK; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
SAYLORMOON_USDT,ACTIVE,True,SAYLORMOON,USDT,USDT,SAYLORMOON USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,1000.0,1000.0,0.8961,0.035844,400.0,400000.0,1.0,0,1e-07,7,2,2026-09-01 12:13:18 UTC,2026-09-01 17:43:18 IST,1788264798000,16,16d,25,1,0.02,2.00%,0.04,4.00%,0.0008961,0.000897,0.0008845,0.0002,0.0200%,-32.38%,0.0017112,0.000416,62827.0,66131.7967,54535.0,48868.81,False,False,True,common_section_meme; common_section_robinhood,MEXC_FUTURE; MEXC,0.0000001; 0.000001; 0.00001; 0.0001
SUE_USDT,ACTIVE,True,SUE,USDT,USDT,SUE USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.1741,0.006964,860.0,86000.0,1.0,0,1e-06,6,2,2026-09-06 06:19:14 UTC,2026-09-06 11:49:14 IST,1788675554000,11,11d,25,1,0.02,2.00%,0.04,4.00%,0.001741,0.001741,0.001727,0.0002,0.0200%,-8.94%,0.002949,0.000901,325822.0,58822.5755,287978.0,50136.97,False,False,True,common_section_meme,MEXC; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
JELLYJELLY_USDT,ACTIVE,True,JELLYJELLY,USDT,USDT,JELLYJELLY USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.5531,0.022124,33220.0,332200.0,1.0,0,1e-05,5,2,2025-01-30 07:33:52 UTC,2025-01-30 13:03:52 IST,1738222432000,595,1y 230d,25,1,0.01,1.00%,0.04,4.00%,0.05531,0.05527,0.05523,0.000338,0.0338%,0.00%,0.05581,0.05492,105768.0,58636.6318,617037.0,341283.16,False,False,True,common_section_meme; common_section_solana,BINANCE_FUTURE; GATEIO; KUCOIN; MEXC,0.00001; 0.0001; 0.001; 0.01
FATCOIN_USDT,ACTIVE,True,FATCOIN,USDT,USDT,FATCOIN USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.1863,0.007452,2220.0,222000.0,1.0,0,1e-06,6,2,2026-09-04 06:27:44 UTC,2026-09-04 11:57:44 IST,1788503264000,13,13d,25,1,0.02,2.00%,0.04,4.00%,0.001863,0.001863,0.001848,0.0002,0.0200%,1.14%,0.002632,0.000796,319099.0,53063.841,378787.0,70568.02,False,False,True,common_section_meme; common_section_robinhood,MEXC_FUTURE; MEXC,0.000001; 0.00001; 0.0001; 0.001
BAN_USDT,ACTIVE,True,BAN,USDT,USDT,BANUSDT SWAP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.6466,0.025864,161990.0,1619900.0,1.0,0,1e-05,5,2,2024-11-18 10:16:02 UTC,2024-11-18 15:46:02 IST,1731924962000,668,1y 303d,25,1,0.01,1.00%,0.04,4.00%,0.06466,0.06466,0.06459,5e-05,0.0050%,-0.72%,0.06594,0.06397,80033.0,52094.2983,1433429.0,926855.19,False,False,True,common_section_meme; common_section_solana,BINANCE_FUTURE; GATEIO; MEXC; KUCOIN; BYBIT,0.00001; 0.0001; 0.001; 0.01
BONER_USDT,ACTIVE,True,BONER,USDT,USDT,BONER USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.5606,0.022424,1020.0,10200.0,1.0,0,1e-05,5,2,2026-09-01 06:06:17 UTC,2026-09-01 11:36:17 IST,1788242777000,16,16d,25,1,0.02,2.00%,0.04,4.00%,0.05606,0.056,0.05532,0.0002,0.0200%,19.12%,0.0612,0.03986,102334.0,52087.2624,387710.0,217350.23,False,False,True,common_section_meme; common_section_robinhood,LBANK; MEXC_FUTURE; MEXC,0.00001; 0.0001; 0.001; 0.01
NUDES_USDT,ACTIVE,True,NUDES,USDT,USDT,NUDES USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.414,0.01656,1860.0,186000.0,1.0,0,1e-06,6,2,2026-09-03 07:09:22 UTC,2026-09-03 12:39:22 IST,1788419362000,14,14d,25,1,0.02,2.00%,0.04,4.00%,0.00414,0.004169,0.004188,-0.000123,-0.0123%,1.66%,0.007452,0.001983,105505.0,48783.4082,204365.0,84607.11,False,False,True,common_section_meme; common_section_robinhood,MEXC_FUTURE; MEXC,0.000001; 0.00001; 0.0001; 0.001
GUOYING_USDT,ACTIVE,True,GUOYING,USDT,USDT,GUOYING USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,1000.0,1000.0,2.595,0.1038,60.0,60000.0,1.0,0,1e-06,6,2,2026-09-16 10:02:04 UTC,2026-09-16 15:32:04 IST,1789552924000,1,1d,25,1,0.02,2.00%,0.04,4.00%,0.002595,0.00257,0.002525,0.0002,0.0200%,-14.01%,0.007952,0.002332,8288.0,38646.955,1403.0,3640.79,False,True,True,kcex-trade-zone-contract-new; common_section_meme,MEXC; LBANK; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
ALLINU_USDT,ACTIVE,True,ALLINU,USDT,USDT,ALLINU USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,2.265,0.0906,170.0,17000.0,1.0,0,1e-05,5,2,2026-09-16 10:04:57 UTC,2026-09-16 15:34:57 IST,1789553097000,1,1d,25,1,0.02,2.00%,0.04,4.00%,0.02265,0.02282,0.02282,0.000122,0.0122%,29.42%,0.02848,0.01526,16866.0,34492.757,6678.0,15125.67,False,True,True,kcex-trade-zone-contract-new; common_section_meme; common_section_solana,MEXC; LBANK; MEXC_FUTURE,0.00001; 0.0001; 0.001; 0.01
COOL_USDT,ACTIVE,True,COOL,USDT,USDT,COOL USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.1648,0.006592,580.0,58000.0,1.0,0,1e-06,6,2,2026-09-16 04:53:07 UTC,2026-09-16 10:23:07 IST,1789534387000,1,1d,25,1,0.02,2.00%,0.04,4.00%,0.001648,0.00168,0.001692,-0.000126,-0.0126%,2.55%,0.004044,0.00127,189279.0,34339.6972,37159.0,6123.8,False,True,True,kcex-trade-zone-contract-new; common_section_meme,MEXC; LBANK; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
FONE_USDT,ACTIVE,True,FONE,USDT,USDT,FONE USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.4589,0.018356,480.0,48000.0,1.0,0,1e-06,6,2,2026-08-28 05:03:37 UTC,2026-08-28 10:33:37 IST,1787893417000,20,20d,25,1,0.02,2.00%,0.04,4.00%,0.004589,0.004604,0.004587,0.0002,0.0200%,-6.59%,0.005233,0.003938,69612.0,30598.8394,275896.0,126608.67,False,False,True,common_section_meme; common_section_solana,LBANK; MEXC_FUTURE; MEXC,0.000001; 0.00001; 0.0001; 0.001
FLYBRAIN_USDT,ACTIVE,True,FLYBRAIN,USDT,USDT,FLYBRAIN USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.1556,0.006224,450.0,45000.0,1.0,0,1e-06,6,2,2026-09-11 06:34:54 UTC,2026-09-11 12:04:54 IST,1789108494000,6,6d,25,1,0.02,2.00%,0.04,4.00%,0.001556,0.00155,0.001534,0.0002,0.0200%,-12.28%,0.001999,0.001271,188070.0,29616.6157,121184.0,18856.23,False,True,True,kcex-trade-zone-contract-new; common_section_meme; common_section_robinhood,MEXC; LBANK; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
BASECAT_USDT,ACTIVE,True,BASECAT,USDT,USDT,BASECAT USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,1.768,0.07072,140.0,14000.0,1.0,0,1e-05,5,2,2026-08-17 09:43:35 UTC,2026-08-17 15:13:35 IST,1786959815000,31,1m 1d,25,1,0.02,2.00%,0.04,4.00%,0.01768,0.01764,0.01754,0.0002,0.0200%,-8.67%,0.01953,0.01553,15261.0,27074.114,14422.0,25498.1,False,False,True,common_section_meme; common_section_base,LBANK; MEXC_FUTURE; MEXC,0.00001; 0.0001; 0.001; 0.01
SOCK_USDT,ACTIVE,True,SOCK,USDT,USDT,SOCK USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,1000.0,1000.0,0.644,0.02576,270.0,270000.0,1.0,0,1e-06,6,2,2026-09-08 06:04:49 UTC,2026-09-08 11:34:49 IST,1788847489000,9,9d,25,1,0.02,2.00%,0.04,4.00%,0.000644,0.000644,0.000631,0.0002,0.0200%,-5.01%,0.000889,0.000523,38226.0,26928.804,34501.0,22218.64,False,False,True,common_section_meme,MEXC; LBANK; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
BUN_USDT,ACTIVE,True,BUN,USDT,USDT,BUN USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,2.925,0.117,180.0,18000.0,1.0,0,1e-05,5,2,2026-09-04 06:27:36 UTC,2026-09-04 11:57:36 IST,1788503256000,13,13d,25,1,0.02,2.00%,0.04,4.00%,0.02925,0.02884,0.02796,0.000127,0.0127%,1.66%,0.04076,0.02645,7607.0,24131.009,48270.0,141189.75,False,False,True,common_section_meme; common_section_robinhood,LBANK; MEXC_FUTURE; MEXC,0.00001; 0.0001; 0.001; 0.01
ZZZ_USDT,ACTIVE,True,ZZZ,USDT,USDT,ZZZ USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,2.294,0.09176,120.0,12000.0,1.0,0,1e-05,5,2,2026-09-06 06:39:55 UTC,2026-09-06 12:09:55 IST,1788676795000,11,11d,25,1,0.02,2.00%,0.04,4.00%,0.02294,0.02297,0.02297,0.0002,0.0200%,-3.28%,0.03183,0.01821,9544.0,23039.671,54571.0,125185.87,False,False,True,common_section_meme; common_section_robinhood,MEXC; MEXC_FUTURE,0.00001; 0.0001; 0.001; 0.01
CTO_USDT,ACTIVE,True,CTO,USDT,USDT,CTO USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.03403,0.001361,2500.0,250000.0,1.0,0,1e-07,7,2,2026-09-08 06:07:24 UTC,2026-09-08 11:37:24 IST,1788847644000,9,9d,25,1,0.02,2.00%,0.04,4.00%,0.0003403,0.0003403,0.0003398,0.0002,0.0200%,21.06%,0.00043,0.000174,800091.0,21102.64595,816696.0,27792.16,False,False,True,common_section_meme,MEXC; MEXC_FUTURE,0.0000001; 0.000001; 0.00001; 0.0001
HAJIMI_USDT,ACTIVE,True,HAJIMI,USDT,USDT,HAJIMI USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,10.0,10.0,0.3279,0.013116,8250.0,82500.0,1.0,0,1e-05,5,2,2025-10-11 07:05:03 UTC,2025-10-11 12:35:03 IST,1760166303000,341,11m 11d,25,1,0.02,2.00%,0.04,4.00%,0.03279,0.0327,0.03253,0.000186,0.0186%,-2.98%,0.03396,0.03004,60766.0,19787.7052,127345.0,41756.43,False,False,True,common_section_meme; common_section_bscchinesememe,BINANCE_FUTURE; LBANK; GATEIO; MEXC,0.00001; 0.0001; 0.001; 0.01
JIMOTHY_USDT,ACTIVE,True,JIMOTHY,USDT,USDT,JIMOTHY USDT PERP,0.0,0.000%,0.0,0.000%,True,1.0,100.0,100.0,0.4059,0.016236,600.0,60000.0,1.0,0,1e-06,6,2,2026-07-20 13:20:38 UTC,2026-07-20 18:50:38 IST,1784553638000,59,1m 29d,25,1,0.02,2.00%,0.04,4.00%,0.004059,0.004057,0.004037,0.0002,0.0200%,-2.63%,0.004572,0.003961,44730.0,18954.5883,252197.0,102366.76,False,False,True,common_section_meme,MEXC; LBANK; MEXC_FUTURE,0.000001; 0.00001; 0.0001; 0.001
