trade_id,symbol,direction,sub_strategy_name,vol_contracts,underlying_quantity,entry_price,exit_price,min_profit_tp_price,stop_loss_price,open_time,close_time,duration_seconds,notional_value_usdt,margin_used_usdt,fee_total_usdt,realized_pnl_usdt,realized_pnl_inr,roe_percentage,exit_reason,balance_after_trade_usdt
1,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.07184,0.0718,0.07194,0.07182,2026-07-01 00:28:59 UTC,2026-07-01 00:29:00 UTC,0.1,1.4368,0.0192,0.0,-0.0008,-0.08,-4.18,STOP_LOSS_HIT,99.9992
2,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.07184,0.07188,0.07174,0.07186,2026-07-01 00:35:59 UTC,2026-07-01 00:36:00 UTC,0.26,1.4368,0.0192,0.0,-0.0008,-0.08,-4.18,STOP_LOSS_HIT,99.9984
3,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.07171,0.07167,0.07181,0.07169,2026-07-01 00:44:59 UTC,2026-07-01 00:45:00 UTC,0.1,1.4342,0.0191,0.0,-0.0008,-0.08,-4.18,STOP_LOSS_HIT,99.9976
4,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.07173,0.07177,0.07163,0.07175,2026-07-01 00:54:59 UTC,2026-07-01 00:55:00 UTC,0.11,1.4346,0.0191,0.0,-0.0008,-0.08,-4.18,STOP_LOSS_HIT,99.9968
5,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.07138,0.07134,0.07148,0.07136,2026-07-01 01:08:59 UTC,2026-07-01 01:09:00 UTC,0.1,1.4276,0.019,0.0,-0.0008,-0.08,-4.2,STOP_LOSS_HIT,99.996
6,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.07104,0.071,0.07114,0.07102,2026-07-01 01:14:59 UTC,2026-07-01 01:15:00 UTC,0.1,1.4208,0.0189,0.0,-0.0008,-0.08,-4.22,STOP_LOSS_HIT,99.9952
7,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.0711,0.07114,0.071,0.07112,2026-07-01 01:18:59 UTC,2026-07-01 01:19:00 UTC,0.25,1.422,0.019,0.0,-0.0008,-0.08,-4.22,STOP_LOSS_HIT,99.9944
8,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.07124,0.07128,0.07114,0.07126,2026-07-01 01:22:59 UTC,2026-07-01 01:23:05 UTC,5.54,1.4248,0.019,0.0,-0.0008,-0.08,-4.21,STOP_LOSS_HIT,99.9936
9,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.07136,0.0714,0.07126,0.07138,2026-07-01 01:32:59 UTC,2026-07-01 01:33:11 UTC,11.95,1.4272,0.019,0.0,-0.0008,-0.08,-4.2,STOP_LOSS_HIT,99.9928
10,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.07187,0.07191,0.07177,0.07189,2026-07-01 01:43:59 UTC,2026-07-01 01:44:00 UTC,0.34,1.4374,0.0192,0.0,-0.0008,-0.08,-4.17,STOP_LOSS_HIT,99.992
