trade_id,type,entry_time,exit_time,entry_price,exit_price,tp_price,sl_price,tp_ticks,sl_ticks,bars_held,confidence,exit_reason,gross_return_pct,net_return_pct,net_margin_ret_pct,pnl_usd,equity_after
1,LONG,1784428260000,1784428260000,0.017079999999999998,0.01704,0.017109999999999997,0.01706,3,2,0,0.5236,SL_HIT,-0.23419203747071649,-0.23419203747071649,-4.68384074941433,-46.838407494143304,9953.161592505856
2,LONG,1785594000000,1785594000000,0.016579999999999998,0.01654,0.01663,0.01656,5,2,0,0.4309,SL_HIT,-0.24125452352230628,-0.24125452352230628,-4.825090470446125,-48.02490515081038,9905.136687355045
3,LONG,1786279740000,1786279740000,0.017589999999999998,0.01754,0.01764,0.01756,5,3,0,0.4092,SL_HIT,-0.2842524161455257,-0.2842524161455257,-5.685048322910514,-56.31118071264721,9848.825506642397
4,LONG,1786827300000,1786827300000,0.01732,0.01728,0.017349999999999997,0.0173,3,2,0,0.4535,SL_HIT,-0.2309468822170807,-0.2309468822170807,-4.618937644341614,-45.49111088518244,9803.334395757214
5,LONG,1787092980000,1787092980000,0.01817,0.01812,0.01823,0.01814,6,3,0,0.4011,SL_HIT,-0.2751788662630598,-0.2751788662630598,-5.503577325261197,-53.95340889244258,9749.380986864771
6,LONG,1787182020000,1787182260000,0.018529999999999998,0.01848,0.01859,0.0185,6,3,4,0.4453,SL_HIT,-0.26983270372368034,-0.26983270372368034,-5.396654074473608,-52.61403662635929,9696.766950238412
7,LONG,1787186760000,1787186760000,0.01859,0.01854,0.01864,0.01856,5,3,0,0.4295,SL_HIT,-0.2689618074233349,-0.2689618074233349,-5.379236148466699,-52.16119930197966,9644.605750936433
8,LONG,1787254680000,1787255580000,0.01983,0.019790000000000002,0.01994,0.01978,11,5,15,0.5028,TIME_EXPIRY,-0.20171457387795447,-0.20171457387795447,-4.034291477559089,-38.90915078542023,9605.696600151012
9,LONG,1787257680000,1787257680000,0.019899999999999998,0.019829999999999997,0.019999999999999997,0.019849999999999996,10,5,0,0.4139,SL_HIT,-0.3517587939698524,-0.3517587939698524,-7.035175879397047,-67.57776502618863,9538.118835124824
10,LONG,1787266140000,1787266200000,0.01976,0.019700000000000002,0.01983,0.01972,7,4,1,0.4521,SL_HIT,-0.30364372469634393,-0.30364372469634393,-6.072874493926879,-57.92379859387309,9480.195036530951
11,LONG,1787337660000,1787337660000,0.02036,0.020300000000000002,0.02044,0.02032,8,4,0,0.4091,SL_HIT,-0.2946954813359408,-0.2946954813359408,-5.893909626718817,-55.87541278898173,9424.319623741969
12,LONG,1787350860000,1787350860000,0.021339999999999998,0.021159999999999998,0.02166,0.021179999999999997,32,16,0,0.4099,SL_HIT,-0.8434864104967179,-0.8434864104967179,-16.869728209934358,-158.98571061607785,9265.33391312589
13,LONG,1787782320000,1787782740000,0.019379999999999998,0.01944,0.01944,0.01935,6,3,7,0.4034,TP_HIT,0.30959752321981954,0.30959752321981954,6.191950464396391,57.37048862616749,9322.704401752058
