trade_id,type,entry_time,exit_time,entry_price,exit_price,tp_price,sl_price,tp_ticks,sl_ticks,bars_held,confidence,exit_reason,gross_return_pct,net_return_pct,net_margin_ret_pct,pnl_usd,equity_after
11,SHORT,1786139580000,1786139580000,0.0004871,0.0004891,0.0004861,0.0004871,1,0,0,0.5489,SL_HIT,-0.41059330732908933,-0.41059330732908933,-8.211866146581787,-74.12981515655001,8953.028425532355
12,SHORT,1786139640000,1786139640000,0.00048699999999999997,0.000489,0.00048599999999999994,0.00048699999999999997,1,0,0,0.5526,SL_HIT,-0.41067761806981407,-0.41067761806981407,-8.213552361396282,-73.5361677661793,8879.492257766176
13,LONG,1786253280000,1786253280000,0.0005105,0.0005074999999999999,0.0005115,0.0005095,1,1,0,0.4185,SL_HIT,-0.5876591576885549,-0.5876591576885549,-11.753183153771099,-104.36229881801833,8775.129958948159
14,SHORT,1786514100000,1786514100000,0.0004973,0.0004993,0.0004963,0.0004973,1,0,0,0.5166,SL_HIT,-0.40217172732757867,-0.40217172732757867,-8.043434546551573,-70.58218346228331,8704.547775485875
15,LONG,1787262960000,1787262960000,0.0005133000000000001,0.0005103,0.0005143000000000001,0.0005123,1,1,0,0.4532,SL_HIT,-0.5844535359439066,-0.5844535359439066,-11.689070718878131,-101.74807452350773,8602.799700962367
16,LONG,1787263020000,1787263020000,0.0005134,0.0005103999999999999,0.0005144,0.0005124,1,1,0,0.4511,SL_HIT,-0.5843396961433722,-0.5843396961433722,-11.686793922867444,-100.53914726485287,8502.260553697513
17,LONG,1787263080000,1787263080000,0.0005138,0.0005108,0.0005148,0.0005128,1,1,0,0.4625,SL_HIT,-0.5838847800700804,-0.5838847800700804,-11.677695601401608,-99.28681066988386,8402.97374302763
18,LONG,1787263140000,1787263140000,0.000514,0.000511,0.000515,0.000513,1,1,0,0.4843,SL_HIT,-0.5836575875486523,-0.5836575875486523,-11.673151750973046,-98.0891876618035,8304.884555365825
19,LONG,1787263200000,1787263200000,0.0005147000000000001,0.0005117,0.0005157000000000001,0.0005137000000000001,1,1,0,0.4213,SL_HIT,-0.5828638041577758,-0.5828638041577758,-11.657276083155518,-96.81233210063367,8208.072223265191
20,LONG,1787263260000,1787263260000,0.0005148,0.0005118,0.0005168000000000001,0.0005138,2,1,0,0.4124,SL_HIT,-0.5827505827505969,-0.5827505827505969,-11.655011655011938,-95.66517742733556,8112.407045837856
21,LONG,1787374800000,1787374920000,0.0006207000000000001,0.0006147,0.0006277,0.0006167000000000001,7,4,2,0.4275,SL_HIT,-0.9666505558240754,-0.9666505558240754,-19.333011116481508,-156.8372555986062,7955.569790239249
22,LONG,1787375220000,1787375220000,0.0006217000000000001,0.0006157000000000001,0.0006287,0.0006177000000000001,7,4,0,0.4079,SL_HIT,-0.9650957053241171,-0.9650957053241171,-19.301914106482343,-153.55772475932375,7802.012065479926
23,LONG,1787781480000,1787781480000,0.0005471,0.0005440999999999999,0.0005481,0.0005461,1,1,0,0.4025,SL_HIT,-0.5483458234326581,-0.5483458234326581,-10.966916468653164,-85.56401460954248,7716.448050870384
24,SHORT,1788079560000,1788079560000,0.000526,0.0005290000000000001,0.000525,0.000527,1,1,0,0.5065,SL_HIT,-0.5703422053232078,-0.5703422053232078,-11.406844106464156,-88.02031997190767,7628.427730898476
25,SHORT,1788079620000,1788079620000,0.000526,0.0005290000000000001,0.000525,0.000527,1,1,0,0.5022,SL_HIT,-0.5703422053232078,-0.5703422053232078,-11.406844106464156,-87.01628590378702,7541.411444994688
