symbol,timeframe,fee_schedule,maker_fee_pct,taker_fee_pct,slippage_ticks,extra_ticks,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,net_pnl_usdt,net_roi_pct,max_drawdown_pct,expectancy_usdt,total_fees_usdt,final_balance_usdt
XAG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,198,158,40,79.8,0.13,-30.22,-30.22,30.34,-0.1526,34.28,69.78
XAG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,197,155,42,78.68,0.12,-33.05,-33.05,33.17,-0.1678,33.25,66.95
XAG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,196,152,44,77.55,0.11,-34.18,-34.18,34.3,-0.1744,32.81,65.82
XAG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,196,151,45,77.04,0.1,-36.44,-36.44,36.55,-0.1859,32.67,63.56
XAG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,197,147,50,74.62,0.1,-38.42,-38.42,38.53,-0.195,32.39,61.58
XAG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,197,146,51,74.11,0.09,-39.81,-39.81,39.92,-0.2021,32.09,60.19
XAG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,197,144,53,73.1,0.07,-46.14,-46.14,46.23,-0.2342,29.24,53.86
XAG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,53,51,2,96.23,0.5,-1.79,-1.79,3.17,-0.0337,1.04,98.21
XAG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,53,50,3,94.34,0.39,-2.8,-2.8,4.18,-0.0529,1.04,97.2
XAG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,53,50,3,94.34,0.38,-2.84,-2.84,4.21,-0.0537,1.04,97.16
XAG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,52,49,3,94.23,0.37,-2.91,-2.91,4.25,-0.056,1.02,97.09
XAG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,52,49,3,94.23,0.37,-2.95,-2.95,4.29,-0.0568,1.02,97.05
XAG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,52,49,3,94.23,0.37,-2.99,-2.99,4.33,-0.0575,1.02,97.01
XAG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,52,49,3,94.23,0.36,-3.03,-3.03,4.37,-0.0583,1.02,96.97
XAG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,52,49,3,94.23,0.34,-3.15,-3.15,4.37,-0.0607,5.08,96.85
XAG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,52,48,4,92.31,0.19,-6.36,-6.36,7.54,-0.1223,4.96,93.64
XAG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,52,48,4,92.31,0.19,-6.41,-6.41,7.59,-0.1233,4.95,93.59
XAG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,52,48,4,92.31,0.19,-6.46,-6.46,7.64,-0.1243,4.95,93.54
XAG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,52,48,4,92.31,0.19,-6.51,-6.51,7.69,-0.1252,4.95,93.49
XAG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,52,48,4,92.31,0.19,-6.56,-6.56,7.74,-0.1262,4.95,93.44
XAG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,52,48,4,92.31,0.19,-6.61,-6.61,7.79,-0.1272,4.95,93.39
XAG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,52,48,4,92.31,0.19,-6.65,-6.65,7.87,-0.1279,9.89,93.35
XAG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,52,47,5,90.38,0.17,-7.58,-7.58,8.03,-0.1457,9.88,92.42
XAG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,52,47,5,90.38,0.17,-7.64,-7.64,8.09,-0.147,9.88,92.36
XAG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,52,47,5,90.38,0.17,-7.7,-7.7,8.15,-0.1481,9.87,92.3
XAG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,52,47,5,90.38,0.17,-7.77,-7.77,8.21,-0.1493,9.86,92.23
XAG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,52,47,5,90.38,0.16,-7.83,-7.83,8.28,-0.1506,9.86,92.17
XAG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,52,47,5,90.38,0.16,-7.89,-7.89,8.34,-0.1518,9.86,92.11
XAG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,0.14,100.25
XAG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,0.14,100.25
XAG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,0.14,100.25
XAG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,0.14,100.25
XAG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,0.14,100.25
XAG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,0.14,100.25
XAG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,0.14,100.25
XAG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,7,7,0,100.0,999.0,0.23,0.23,0.0,0.033,0.7,100.23
XAG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,7,7,0,100.0,999.0,0.23,0.23,0.0,0.033,0.7,100.23
XAG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,7,7,0,100.0,999.0,0.23,0.23,0.0,0.033,0.7,100.23
XAG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,7,7,0,100.0,999.0,0.23,0.23,0.0,0.033,0.7,100.23
XAG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,7,7,0,100.0,999.0,0.23,0.23,0.0,0.033,0.7,100.23
XAG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,7,7,0,100.0,999.0,0.23,0.23,0.0,0.033,0.7,100.23
XAG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,7,7,0,100.0,999.0,0.23,0.23,0.0,0.033,0.7,100.23
XAG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,1.4,100.25
XAG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,1.4,100.25
XAG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,1.4,100.25
XAG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0358,1.4,100.25
XAG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0357,1.4,100.25
XAG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0357,1.4,100.25
XAG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,7,7,0,100.0,999.0,0.25,0.25,0.0,0.0357,1.4,100.25
