symbol,timeframe,fee_schedule,maker_fee_pct,taker_fee_pct,slippage_ticks,extra_ticks,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,net_pnl_usdt,net_roi_pct,max_drawdown_pct,expectancy_usdt,total_fees_usdt,final_balance_usdt
1000000MOG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,214,170,44,79.44,0.34,-48.51,-48.51,50.33,-0.2267,34.3,51.49
1000000MOG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,214,165,49,77.1,0.27,-57.11,-57.11,58.48,-0.2669,31.41,42.89
1000000MOG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,213,160,53,75.12,0.24,-64.3,-64.3,65.11,-0.3019,30.05,35.7
1000000MOG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,213,154,59,72.3,0.2,-71.16,-71.16,71.81,-0.3341,27.56,28.84
1000000MOG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,213,147,66,69.01,0.17,-76.52,-76.52,77.04,-0.3592,26.45,23.48
1000000MOG_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,214,141,73,65.89,0.15,-82.11,-82.11,82.5,-0.3837,25.54,17.89
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,57,52,5,91.23,0.5,-9.64,-9.64,10.56,-0.1691,1.09,90.36
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,57,51,6,89.47,0.4,-13.93,-13.93,14.62,-0.2444,1.08,86.07
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,57,51,6,89.47,0.39,-14.37,-14.37,15.05,-0.2521,1.08,85.63
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,57,50,7,87.72,0.35,-16.56,-16.56,17.23,-0.2905,1.08,83.44
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,57,49,8,85.96,0.24,-24.8,-24.8,25.28,-0.4351,0.99,75.2
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,57,49,8,85.96,0.24,-25.31,-25.31,25.79,-0.4441,0.98,74.69
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,57,49,8,85.96,0.24,-25.82,-25.82,26.29,-0.4529,0.98,74.18
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,57,51,6,89.47,0.39,-14.09,-14.09,14.79,-0.2471,5.4,85.91
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,57,51,6,89.47,0.38,-14.52,-14.52,15.22,-0.2547,5.39,85.48
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,57,50,7,87.72,0.34,-16.71,-16.71,17.39,-0.2932,5.36,83.29
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,57,49,8,85.96,0.24,-24.94,-24.94,25.44,-0.4375,4.91,75.06
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,57,49,8,85.96,0.24,-25.44,-25.44,25.93,-0.4463,4.9,74.56
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,57,49,8,85.96,0.23,-25.96,-25.96,26.45,-0.4554,4.89,74.04
1000000MOG_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,57,49,8,85.96,0.23,-26.45,-26.45,26.94,-0.4641,4.88,73.55
1000000MOG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,57,51,6,89.47,0.38,-14.62,-14.62,15.29,-0.2564,10.79,85.38
1000000MOG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,57,49,8,85.96,0.24,-24.57,-24.57,25.03,-0.431,9.85,75.43
1000000MOG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,57,49,8,85.96,0.24,-25.06,-25.06,25.52,-0.4397,9.82,74.94
1000000MOG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,57,49,8,85.96,0.23,-25.57,-25.57,26.03,-0.4486,9.8,74.43
1000000MOG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,57,49,8,85.96,0.23,-26.08,-26.08,26.53,-0.4575,9.77,73.92
1000000MOG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,56,47,9,83.93,0.17,-32.83,-32.83,33.24,-0.5862,8.94,67.17
1000000MOG_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,56,47,9,83.93,0.17,-33.32,-33.32,33.73,-0.5949,8.92,66.68
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,5,4,1,80.0,0.1,-7.03,-7.03,7.78,-1.4054,0.1,92.97
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,5,4,1,80.0,0.1,-7.14,-7.14,7.89,-1.4276,0.1,92.86
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,5,4,1,80.0,0.1,-7.25,-7.25,8.0,-1.4499,0.1,92.75
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,5,4,1,80.0,0.1,-7.36,-7.36,8.11,-1.4723,0.1,92.64
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,5,4,1,80.0,0.1,-7.47,-7.47,8.22,-1.4948,0.1,92.53
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,5,4,1,80.0,0.09,-7.59,-7.59,8.34,-1.5172,0.1,92.41
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,5,4,1,80.0,0.09,-7.7,-7.7,8.45,-1.5397,0.1,92.3
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,5,4,1,80.0,0.09,-7.22,-7.22,7.86,-1.4431,0.5,92.78
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,5,4,1,80.0,0.09,-7.33,-7.33,7.97,-1.4654,0.5,92.67
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,5,4,1,80.0,0.08,-7.45,-7.45,8.09,-1.4892,0.5,92.55
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,5,4,1,80.0,0.08,-7.56,-7.56,8.2,-1.5116,0.5,92.44
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,5,4,1,80.0,0.08,-7.67,-7.67,8.31,-1.534,0.5,92.33
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,5,4,1,80.0,0.08,-7.78,-7.78,8.42,-1.5564,0.5,92.22
1000000MOG_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,5,4,1,80.0,0.08,-7.89,-7.89,8.53,-1.5789,0.5,92.11
1000000MOG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,5,4,1,80.0,0.08,-7.36,-7.36,7.96,-1.4716,0.99,92.64
1000000MOG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,5,4,1,80.0,0.08,-7.47,-7.47,8.07,-1.4939,0.99,92.53
1000000MOG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,5,4,1,80.0,0.08,-7.58,-7.58,8.19,-1.5161,0.99,92.42
1000000MOG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,5,4,1,80.0,0.08,-7.69,-7.69,8.3,-1.5384,0.99,92.31
1000000MOG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,5,4,1,80.0,0.08,-7.8,-7.8,8.41,-1.5608,0.99,92.2
1000000MOG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,5,4,1,80.0,0.08,-7.92,-7.92,8.52,-1.5832,0.99,92.08
1000000MOG_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,5,4,1,80.0,0.07,-8.04,-8.04,8.64,-1.6073,0.99,91.96
