symbol,timeframe,fee_schedule,maker_fee_pct,taker_fee_pct,slippage_ticks,extra_ticks,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,net_pnl_usdt,net_roi_pct,max_drawdown_pct,expectancy_usdt,total_fees_usdt,final_balance_usdt
TRUMP_USDT,1m,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,1653,1046,607,63.28,0.4,-53.46,-53.46,53.51,-0.0323,22.89,46.54
TRUMP_USDT,15m,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,109,94,15,86.24,0.57,-3.46,-3.46,4.12,-0.0318,2.14,96.54
