symbol,timeframe,fee_schedule,maker_fee_pct,taker_fee_pct,slippage_ticks,extra_ticks,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,net_pnl_usdt,net_roi_pct,max_drawdown_pct,expectancy_usdt,total_fees_usdt,final_balance_usdt
XRP_USDT,15m,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,888,747,141,84.12,0.15,-53.45,-53.45,53.58,-0.0602,12.47,46.55
XRP_USDT,15m,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,868,708,160,81.57,0.11,-63.17,-63.17,63.24,-0.0728,54.63,36.83
XRP_USDT,15m,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,867,698,169,80.51,0.11,-65.87,-65.87,65.93,-0.076,53.08,34.13
XRP_USDT,15m,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,868,689,179,79.38,0.1,-68.74,-68.74,68.8,-0.0792,51.1,31.26
XRP_USDT,15m,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,867,677,190,78.09,0.09,-71.75,-71.75,71.81,-0.0828,49.52,28.25
XRP_USDT,15m,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,867,669,198,77.16,0.08,-73.93,-73.93,73.98,-0.0853,48.02,26.07
XRP_USDT,15m,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,866,665,201,76.79,0.08,-75.52,-75.52,75.57,-0.0872,47.36,24.48
XRP_USDT,15m,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,863,653,210,75.67,0.08,-77.45,-77.45,77.5,-0.0897,46.07,22.55
XRP_USDT,15m,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,830,607,223,73.13,0.06,-83.24,-83.24,83.28,-0.1003,79.29,16.76
XRP_USDT,15m,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,830,604,226,72.77,0.06,-83.87,-83.87,83.9,-0.101,77.68,16.13
XRP_USDT,15m,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,832,597,235,71.75,0.05,-84.9,-84.9,84.92,-0.102,73.92,15.1
XRP_USDT,15m,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,830,589,241,70.96,0.05,-86.43,-86.43,86.45,-0.1041,72.8,13.57
XRP_USDT,15m,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,833,585,248,70.23,0.05,-87.09,-87.09,87.12,-0.1046,72.05,12.91
XRP_USDT,15m,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,831,581,250,69.92,0.05,-87.48,-87.48,87.5,-0.1053,71.44,12.52
XRP_USDT,15m,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,828,575,253,69.44,0.05,-87.55,-87.55,87.55,-0.1057,69.53,12.45
XRP_USDT,1h,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,225,215,10,95.56,0.41,-5.56,-5.56,5.96,-0.0247,4.34,94.44
XRP_USDT,1h,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,225,214,11,95.11,0.32,-8.2,-8.2,8.53,-0.0364,4.25,91.8
XRP_USDT,1h,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,226,214,12,94.69,0.3,-8.91,-8.91,9.24,-0.0394,4.23,91.09
XRP_USDT,1h,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,225,213,12,94.67,0.3,-9.02,-9.02,9.35,-0.0401,4.21,90.98
XRP_USDT,1h,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,224,211,13,94.2,0.28,-9.73,-9.73,10.06,-0.0435,4.18,90.27
XRP_USDT,1h,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,224,209,15,93.3,0.25,-11.14,-11.14,11.46,-0.0497,4.15,88.86
XRP_USDT,1h,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,224,209,15,93.3,0.25,-11.24,-11.24,11.56,-0.0502,4.15,88.76
XRP_USDT,1h,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,223,205,18,91.93,0.2,-14.82,-14.82,15.14,-0.0664,20.17,85.18
XRP_USDT,1h,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,223,204,19,91.48,0.19,-15.4,-15.4,15.72,-0.069,20.15,84.6
XRP_USDT,1h,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,224,206,18,91.96,0.21,-13.83,-13.83,14.16,-0.0617,20.43,86.17
XRP_USDT,1h,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,224,204,20,91.07,0.2,-14.76,-14.76,15.09,-0.0659,20.37,85.24
XRP_USDT,1h,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,223,201,22,90.13,0.18,-15.97,-15.97,16.3,-0.0716,20.3,84.03
XRP_USDT,1h,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,223,198,25,88.79,0.16,-17.98,-17.98,18.3,-0.0806,20.09,82.02
XRP_USDT,1h,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,224,198,26,88.39,0.15,-18.95,-18.95,19.21,-0.0846,20.14,81.05
XRP_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,217,183,34,84.33,0.09,-29.22,-29.22,29.46,-0.1347,37.19,70.78
XRP_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,217,182,35,83.87,0.09,-30.07,-30.07,30.31,-0.1386,37.17,69.93
XRP_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,218,182,36,83.49,0.09,-31.42,-31.42,31.66,-0.1441,37.3,68.58
XRP_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,222,183,39,82.43,0.08,-34.6,-34.6,34.77,-0.1558,36.96,65.4
XRP_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,222,181,41,81.53,0.07,-36.08,-36.08,36.25,-0.1625,35.72,63.92
XRP_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,220,178,42,80.91,0.07,-37.77,-37.77,37.94,-0.1717,34.31,62.23
XRP_USDT,1h,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,221,177,44,80.09,0.06,-39.52,-39.52,39.68,-0.1788,34.12,60.48
XRP_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,48,46,2,95.83,0.26,-2.37,-2.37,3.14,-0.0493,0.94,97.63
XRP_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,48,45,3,93.75,0.14,-4.85,-4.85,5.4,-0.1011,0.93,95.15
XRP_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,48,45,3,93.75,0.14,-4.88,-4.88,5.42,-0.1016,0.93,95.12
XRP_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,48,44,4,91.67,0.08,-8.67,-8.67,9.11,-0.1805,0.9,91.33
XRP_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,48,44,4,91.67,0.08,-8.69,-8.69,9.13,-0.1811,0.9,91.31
XRP_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,48,44,4,91.67,0.08,-8.72,-8.72,9.15,-0.1817,0.9,91.28
XRP_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,48,44,4,91.67,0.08,-8.75,-8.75,9.17,-0.1822,0.9,91.25
XRP_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,48,44,4,91.67,0.08,-8.84,-8.84,9.23,-0.1843,4.51,91.16
XRP_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,48,44,4,91.67,0.08,-8.87,-8.87,9.25,-0.1848,4.51,91.13
XRP_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,48,44,4,91.67,0.08,-8.9,-8.9,9.27,-0.1854,4.51,91.1
XRP_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,48,44,4,91.67,0.08,-8.93,-8.93,9.29,-0.186,4.51,91.07
XRP_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,48,44,4,91.67,0.08,-8.95,-8.95,9.31,-0.1865,4.51,91.05
XRP_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,48,44,4,91.67,0.08,-8.98,-8.98,9.33,-0.1871,4.51,91.02
