symbol,timeframe,fee_schedule,maker_fee_pct,taker_fee_pct,slippage_ticks,extra_ticks,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,net_pnl_usdt,net_roi_pct,max_drawdown_pct,expectancy_usdt,total_fees_usdt,final_balance_usdt
CL_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,31,28,3,90.32,0.1,-6.29,-6.29,6.73,-0.203,0.6,93.71
CL_USDT,4h,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,31,27,4,87.1,0.08,-8.24,-8.24,8.67,-0.2657,0.6,91.76
CL_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,31,28,3,90.32,0.11,-6.29,-6.29,6.77,-0.2029,3.0,93.71
CL_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,31,28,3,90.32,0.11,-6.32,-6.32,6.8,-0.204,3.0,93.68
CL_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,31,28,3,90.32,0.11,-6.36,-6.36,6.83,-0.2051,3.0,93.64
CL_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,31,28,3,90.32,0.11,-6.39,-6.39,6.87,-0.2062,3.0,93.61
CL_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,31,28,3,90.32,0.11,-6.43,-6.43,6.9,-0.2073,3.0,93.57
CL_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,31,27,4,87.1,0.06,-11.37,-11.37,11.82,-0.3669,2.92,88.63
CL_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,31,26,5,83.87,0.05,-13.29,-13.29,13.73,-0.4287,2.9,86.71
CL_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,31,27,4,87.1,0.06,-11.54,-11.54,12.0,-0.3724,5.83,88.46
CL_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,31,26,5,83.87,0.05,-13.05,-13.05,13.43,-0.4208,5.77,86.95
CL_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,31,26,5,83.87,0.05,-13.1,-13.1,13.48,-0.4225,5.76,86.9
CL_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,31,26,5,83.87,0.05,-13.15,-13.15,13.53,-0.4242,5.76,86.85
CL_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,31,26,5,83.87,0.05,-13.2,-13.2,13.58,-0.4259,5.76,86.8
CL_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,31,26,5,83.87,0.05,-13.26,-13.26,13.64,-0.4276,5.76,86.74
CL_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,31,25,6,80.65,0.04,-15.22,-15.22,15.59,-0.4908,5.73,84.78
CL_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0303,0.04,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0303,0.04,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0303,0.04,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0303,0.04,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0303,0.04,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0303,0.04,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0303,0.04,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0317,0.2,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0317,0.2,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0317,0.2,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0317,0.2,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0317,0.2,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0317,0.2,100.06
CL_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0317,0.2,100.06
CL_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0323,0.4,100.06
CL_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0323,0.4,100.06
CL_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0323,0.4,100.06
CL_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0323,0.4,100.06
CL_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0323,0.4,100.06
CL_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0323,0.4,100.06
CL_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,2,2,0,100.0,999.0,0.06,0.06,0.0,0.0323,0.4,100.06
